BattleCity/fliptile.3ds		1	0	0
BattleCity/tile_02.3ds		1	0	0
BattleCity/tile_01nc.3ds	No native plane/box/triangle helpers in this model.	0	0	0
BattleCity/tile_01.3ds		1	0	0
BattleCity/tile_02nc.3ds	No native plane/box/triangle helpers in this model.	0	0	0
BattleCity/fliptilenc.3ds	No native plane/box/triangle helpers in this model.	0	0	0
NuBu9/nubu_9.3ds		0	1	0
NuBu4/nubu_4.3ds		0	1	0
LandHillsWinter/land09.3ds		0	0	51
LandHillsWinter/land07.3ds		0	0	76
LandHillsWinter/land06.3ds		0	0	128
LandHillsWinter/land02.3ds		0	0	50
LandHillsWinter/land03.3ds		0	0	51
LandHillsWinter/land08.3ds		0	0	50
LandHillsWinter/land01.3ds		0	0	136
LandHillsWinter/land04.3ds		0	0	122
Cliffs/cliff_2.3ds		3	0	0
Cliffs/cliff_ri.3ds		5	0	6
Cliffs/cliff_0.3ds		3	0	0
Cliffs/cliff_r2.3ds		4	0	4
Cliffs/cliff_4.3ds		1	0	11
Cliffs/cliff_cor.3ds		2	0	4
Cliffs/cliff_1.3ds		3	0	0
Cliffs/cliff_c2.3ds		5	0	0
NuBu2Winter/nubu_2.3ds		0	4	0
NuBu12/nubu_12.3ds		0	1	0
Defense1/resh.3ds		0	4	0
Defense1/border.3ds		0	3	0
Defense1/tunnel_1.3ds		3	3	2
Defense1/angleupb.3ds		0	0	6
Defense1/tren_end.3ds		1	2	0
Defense1/reshcon.3ds		4	0	4
Defense1/crd_ins.3ds		4	0	0
Defense1/monitor.3ds		0	4	0
Defense1/rise.3ds		2	7	3
Defense1/upper.3ds	Unsupported triangle helper: tri112	2	0	18
Defense1/crd_s_st.3ds		5	2	0
Defense1/chetup.3ds		0	0	13
Defense1/beam.3ds		0	2	0
Defense1/par_end1.3ds		4	0	4
Defense1/point.3ds		5	0	4
Defense1/camera.3ds		0	3	0
Defense1/dot.3ds		6	9	8
Defense1/crd_b_d1.3ds		9	2	0
Defense1/crd_b_d2.3ds		4	0	0
Defense1/dc_wall.3ds		0	1	0
Defense1/tunnel_2.3ds		3	3	0
Defense1/uppermin.3ds		0	0	2
Defense1/trench1.3ds		1	2	0
Defense1/blk.3ds		0	7	0
Defense1/snip_tow.3ds	Unsupported plane helper: Plane51	1	5	1
Defense1/parapet1.3ds		3	0	0
Defense1/tren1end.3ds		1	2	0
Defense1/dc_wind.3ds		0	4	0
Defense1/crd_str.3ds		7	2	6
Defense1/crd_b_d3.3ds		12	0	0
Defense1/angleup.3ds		0	0	6
Defense1/dc_corn.3ds		0	8	0
Defense1/blkcnrb.3ds		0	7	0
Defense1/tun_corn.3ds		13	0	6
Defense1/anglepl.3ds		2	0	0
Defense1/dot_big.3ds		2	18	2
Defense1/blkcnr.3ds		0	7	0
Defense1/reshtram.3ds		10	8	15
Defense1/dc_short.3ds		0	1	0
Defense1/reshdest.3ds		10	7	28
Defense1/trench.3ds		1	2	0
Defense1/lighttow.3ds		0	2	0
Defense1/chet.3ds		0	0	13
Defense1/crd_st.3ds		1	2	0
ConcreteWalls/wall_cr.3ds		1	2	0
ConcreteWalls/wall_e3.3ds		1	1	0
ConcreteWalls/wall_3w.3ds		1	2	0
ConcreteWalls/wall_e1.3ds		6	0	10
ConcreteWalls/wall_st.3ds		1	1	0
ConcreteWalls/wall_e2.3ds		6	0	10
LandRiseWinter/line.3ds		5	0	0
LandRiseWinter/land05.3ds		0	0	90
LandRiseWinter/rise_gr2.3ds		0	0	34
LandRiseWinter/land22.3ds		3	0	2
LandRiseWinter/crater.3ds		0	0	74
LandRiseWinter/land33.3ds		2	0	0
LandRiseWinter/rise_gr1.3ds		0	0	34
Roadblock/border.3ds		0	3	0
Roadblock/wallbs.3ds		3	0	4
Roadblock/wallbig.3ds		2	0	12
Roadblock/wallbn.3ds	Nonrectangular 3DS plane helper: plane048	2	0	0
Roadblock/wallcon.3ds		4	0	11
Roadblock/wallend.3ds		2	0	8
Roadblock/walllit.3ds		4	0	16
Fence/walltr.3ds	Nonrectangular 3DS plane helper: plane029	3	0	8
Fence/gatehorn.3ds		0	2	0
Fence/fence_ci.3ds		0	3	0
